Posição Atual do Ativo,Código da Operação,Preço de Abertura,Maxima Alta,Minima Baixa,Preço de Fechamento,Última Média Rápida,Última Média Lenta,Última Volatilidade,Média da Volatilidade,Diferença Atual,Último RSI,Média Recente dos Gradientes Rápidos,Média Necessária para Tendência de Alta,Gradiente Rápido Máximo para Sair da Tendência,Gradiente Rápido,Direção do Gradiente Rápido,Gradiente Lento,Direção do Gradiente Lento,Porcentagem de Crescimento do Gradiente Rápido,Porcentagem de Decremento do Gradiente Rápido,MACD,Linha de Sinal,Histograma do MACD,Taxa de Crescimento do Histograma do MACD,Sinal de Compra,Sinal de Venda,Indicador Vortex +VI,Indicador Vortex -VI,Taxa de Crescimento do +VI
Vendido,SOLUSDT,193.02,193.48,192.95,193.02,193.784,192.264,1.767,2.398,1.52,35.022,-0.465,0.388,-0.076,-0.22,Descendo,0.078,Descendo,0.0,5233.334,-0.09381,0.43638,-0.53019,0.13,False,False,0.72671,1.25466,-9.26
Vendido,SOLUSDT,192.48,193.48,192.43,192.47,193.706,192.251,1.763,2.398,1.455,26.565,-0.478,0.388,-0.3,-0.299,Descendo,0.064,Descendo,0.0,35.714,-0.15422,0.4254,-0.57962,0.236,False,False,0.72671,1.29658,-9.26
Vendido,SOLUSDT,192.56,193.48,192.27,192.56,193.719,192.253,1.764,2.398,1.466,27.658,-0.472,0.388,-0.379,-0.286,Subindo,0.067,Subindo,4.306,0.0,-0.12506,0.4307,-0.55576,0.185,False,False,0.72671,1.32143,-9.26
Vendido,SOLUSDT,192.59,193.48,192.27,192.59,193.723,192.254,1.764,2.398,1.469,28.042,-0.472,0.388,-0.366,-0.281,Subindo,0.067,Subindo,1.5,0.0,-0.12506,0.4307,-0.55576,0.185,False,False,0.72671,1.32143,-9.26
Vendido,SOLUSDT,192.57,193.48,192.27,192.58,193.721,192.254,1.764,2.398,1.468,27.913,-0.473,0.388,-0.361,-0.283,Descendo,0.067,Descendo,0.0,0.508,-0.12506,0.4307,-0.55576,0.185,False,False,0.72671,1.32143,-9.26
Vendido,SOLUSDT,192.54,193.48,192.27,192.54,193.716,192.252,1.764,2.398,1.463,27.407,-0.475,0.388,-0.363,-0.289,Descendo,0.066,Descendo,0.0,2.02,-0.13964,0.42805,-0.56769,0.21,False,False,0.72671,1.32143,-9.26
Vendido,SOLUSDT,192.21,193.48,192.19,192.2,193.667,192.244,1.763,2.397,1.423,23.749,-0.491,0.388,-0.369,-0.337,Descendo,0.058,Descendo,0.0,16.832,-0.20422,0.41631,-0.62053,0.323,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.44,193.48,192.19,192.44,193.701,192.25,1.763,2.398,1.451,26.219,-0.479,0.388,-0.417,-0.303,Subindo,0.064,Subindo,10.169,0.0,-0.15422,0.4254,-0.57962,0.236,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.51,193.48,192.19,192.52,193.713,192.252,1.763,2.398,1.461,27.161,-0.477,0.388,-0.383,-0.291,Subindo,0.066,Subindo,3.774,0.0,-0.14589,0.42691,-0.5728,0.221,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.75,193.48,192.19,192.75,193.746,192.258,1.765,2.398,1.488,30.288,-0.464,0.388,-0.371,-0.259,Subindo,0.071,Subindo,11.275,0.0,-0.08756,0.43752,-0.52507,0.119,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.76,193.48,192.19,192.76,193.747,192.258,1.765,2.398,1.489,30.441,-0.464,0.388,-0.339,-0.257,Subindo,0.072,Subindo,0.552,0.0,-0.08547,0.4379,-0.52337,0.116,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.61,193.48,192.19,192.61,193.726,192.254,1.764,2.398,1.471,28.305,-0.47,0.388,-0.337,-0.279,Descendo,0.068,Descendo,0.0,8.333,-0.10422,0.43449,-0.53871,0.148,False,False,0.72671,1.33385,-9.26
Vendido,SOLUSDT,192.85,193.48,192.19,192.78,193.75,192.258,1.765,2.398,1.492,30.75,-0.566,0.388,-0.359,-0.254,Subindo,0.072,Subindo,8.718,0.0,-0.15735,0.32998,-0.48733,-0.066,False,False,0.6369,1.26647,-12.359
Vendido,SOLUSDT,192.7,192.99,192.69,192.7,193.441,192.298,1.757,2.328,1.144,28.982,-0.573,0.388,-0.334,-0.309,Descendo,0.039,Descendo,0.0,21.348,-0.2011,0.32203,-0.52312,0.003,False,False,0.653,1.28551,-10.143
Vendido,SOLUSDT,192.18,192.99,192.05,192.15,193.363,192.284,1.756,2.328,1.079,20.773,-0.594,0.388,-0.389,-0.387,Descendo,0.026,Descendo,0.0,25.463,-0.30526,0.30309,-0.60835,0.166,False,False,0.653,1.37335,-10.143
Vendido,SOLUSDT,191.95,192.99,191.67,191.95,193.334,192.279,1.756,2.328,1.055,18.833,-0.606,0.388,-0.467,-0.416,Descendo,0.021,Descendo,0.0,7.38,-0.35526,0.294,-0.64926,0.245,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.14,192.99,191.67,192.2,193.37,192.285,1.755,2.328,1.085,21.322,-0.597,0.388,-0.496,-0.38,Subindo,0.027,Subindo,8.591,0.0,-0.30735,0.30271,-0.61005,0.169,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.14,192.99,191.67,192.14,193.361,192.284,1.756,2.328,1.078,20.667,-0.597,0.388,-0.46,-0.389,Descendo,0.025,Descendo,0.0,2.256,-0.30526,0.30309,-0.60835,0.166,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,191.94,192.99,191.67,191.98,193.339,192.28,1.756,2.328,1.059,19.101,-0.611,0.388,-0.469,-0.411,Descendo,0.021,Descendo,0.0,5.882,-0.36985,0.29134,-0.66119,0.267,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,191.79,192.99,191.67,191.77,193.309,192.274,1.757,2.328,1.034,17.373,-0.612,0.388,-0.491,-0.441,Descendo,0.016,Descendo,0.0,7.292,-0.36776,0.29172,-0.65949,0.264,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,191.98,192.99,191.67,191.97,193.337,192.279,1.756,2.328,1.058,19.011,-0.608,0.388,-0.521,-0.413,Subindo,0.021,Subindo,6.472,0.0,-0.34068,0.29665,-0.63733,0.222,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,191.97,192.99,191.67,191.97,193.337,192.279,1.756,2.328,1.058,19.011,-0.609,0.388,-0.493,-0.413,Subindo,0.021,Subindo,0.0,0.0,-0.3511,0.29475,-0.64585,0.238,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.04,192.99,191.67,192.04,193.347,192.281,1.756,2.328,1.066,19.66,-0.602,0.388,-0.493,-0.403,Subindo,0.023,Subindo,2.422,0.0,-0.31985,0.30044,-0.62028,0.189,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.07,192.99,191.67,192.1,193.356,192.283,1.756,2.328,1.073,20.252,-0.602,0.388,-0.483,-0.394,Subindo,0.024,Subindo,2.128,0.0,-0.3261,0.2993,-0.6254,0.199,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.27,192.99,191.67,192.27,193.38,192.287,1.755,2.328,1.093,22.142,-0.592,0.388,-0.474,-0.37,Subindo,0.029,Subindo,6.159,0.0,-0.2886,0.30612,-0.59471,0.14,False,False,0.653,1.42899,-10.143
Vendido,SOLUSDT,192.16,192.25,192.16,192.17,193.007,192.316,1.743,2.262,0.692,20.561,-0.72,0.387,-0.45,-0.37,Descendo,0.029,Subindo,0.0,0.0,-0.41503,0.175,-0.59003,-0.008,False,False,0.64276,1.25304,-1.568
Vendido,SOLUSDT,192.26,192.27,191.99,192.26,193.02,192.318,1.743,2.262,0.702,22.532,-0.716,0.387,-0.45,-0.357,Subindo,0.031,Subindo,3.475,0.0,-0.39836,0.17803,-0.57639,-0.031,False,False,0.64547,1.2747,-1.154
Vendido,SOLUSDT,192.21,192.35,191.99,192.28,193.023,192.318,1.743,2.262,0.705,23.764,-0.722,0.387,-0.437,-0.354,Subindo,0.032,Subindo,0.8,0.0,-0.42336,0.17349,-0.59684,0.004,False,False,0.65629,1.2747,0.504
Vendido,SOLUSDT,191.8,192.35,191.73,191.8,192.954,192.306,1.745,2.262,0.648,16.027,-0.735,0.387,-0.434,-0.423,Descendo,0.02,Descendo,0.0,19.355,-0.48378,0.1625,-0.64628,0.087,False,False,0.65629,1.30988,0.504
Vendido,SOLUSDT,191.94,192.35,191.7,191.94,192.974,192.31,1.744,2.262,0.665,17.486,-0.728,0.387,-0.503,-0.403,Subindo,0.023,Subindo,4.73,0.0,-0.43378,0.17159,-0.60537,0.018,False,False,0.65629,1.31394,0.504
Vendido,SOLUSDT,191.66,192.35,191.68,191.68,192.937,192.303,1.746,2.262,0.634,14.957,-0.748,0.387,-0.483,-0.44,Descendo,0.017,Descendo,0.0,9.22,-0.52753,0.15455,-0.68207,0.147,False,False,0.65629,1.33424,0.504
Vendido,SOLUSDT,191.5,192.35,191.37,191.5,192.911,192.299,1.748,2.262,0.613,13.596,-0.757,0.387,-0.52,-0.466,Descendo,0.012,Descendo,0.0,5.844,-0.58169,0.1447,-0.72639,0.221,False,False,0.65629,1.36401,0.504
Vendido,SOLUSDT,190.96,192.35,190.97,190.98,192.837,192.286,1.756,2.262,0.551,10.766,-0.778,0.387,-0.546,-0.54,Descendo,-0.001,Descendo,0.0,15.951,-0.66503,0.12955,-0.79457,0.336,False,False,0.65629,1.41813,0.504
Vendido,SOLUSDT,191.08,192.35,190.93,191.06,192.849,192.288,1.755,2.262,0.561,11.122,-0.771,0.387,-0.62,-0.529,Subindo,0.001,Subindo,2.116,0.0,-0.63169,0.13561,-0.7673,0.29,False,False,0.65629,1.41813,0.504
Vendido,SOLUSDT,191.19,192.35,190.93,191.19,192.867,192.291,1.752,2.262,0.576,11.754,-0.765,0.387,-0.609,-0.51,Subindo,0.005,Subindo,3.514,0.0,-0.61294,0.13902,-0.75196,0.264,False,False,0.65629,1.41813,0.504
Vendido,SOLUSDT,190.91,192.35,190.93,191.02,192.843,192.287,1.755,2.262,0.556,10.941,-0.779,0.387,-0.59,-0.534,Descendo,0.0,Descendo,0.0,4.762,-0.66503,0.12955,-0.79457,0.336,False,False,0.65629,1.42084,0.504
Vendido,SOLUSDT,190.97,192.35,190.91,190.97,192.836,192.286,1.756,2.262,0.55,10.723,-0.776,0.387,-0.614,-0.541,Descendo,-0.001,Descendo,0.0,1.337,-0.66086,0.1303,-0.79116,0.33,False,False,0.65629,1.42084,0.504
Vendido,SOLUSDT,190.16,192.35,190.06,190.09,192.71,192.264,1.778,2.263,0.447,7.938,-0.814,0.387,-0.621,-0.667,Descendo,-0.023,Descendo,0.0,23.219,-0.81503,0.10227,-0.9173,0.542,False,False,0.65629,1.53586,0.504
Vendido,SOLUSDT,190.59,190.57,190.31,190.57,192.229,192.243,1.789,2.2,-0.014,18.52,-0.89,0.385,-0.747,-0.513,Subindo,-0.026,Descendo,23.126,0.0,-1.00317,-0.09655,-0.90662,0.001,False,False,0.5437,1.34733,-17.156
Vendido,SOLUSDT,190.68,190.87,190.31,190.71,192.249,192.246,1.786,2.2,0.002,23.061,-0.885,0.385,-0.593,-0.493,Subindo,-0.023,Subindo,3.9,0.0,-0.97608,-0.09162,-0.88446,-0.023,False,False,0.5664,1.34733,-13.697
Vendido,SOLUSDT,190.56,190.87,190.31,190.59,192.231,192.243,1.789,2.2,-0.012,19.201,-0.894,0.385,-0.573,-0.51,Descendo,-0.026,Descendo,0.0,3.478,-1.0115,-0.09806,-0.91344,0.009,False,False,0.5664,1.34733,-13.697
Vendido,SOLUSDT,190.38,190.87,190.31,190.37,192.2,192.238,1.794,2.2,-0.038,11.017,-0.9,0.385,-0.59,-0.541,Descendo,-0.031,Descendo,0.0,6.162,-1.04483,-0.10412,-0.94071,0.039,False,False,0.5664,1.34733,-13.697
Vendido,SOLUSDT,190.17,190.87,190.19,190.19,192.174,192.234,1.799,2.2,-0.059,8.032,-0.912,0.385,-0.621,-0.567,Descendo,-0.036,Descendo,0.0,4.749,-1.08858,-0.11208,-0.97651,0.079,False,False,0.5664,1.36436,-13.697
Vendido,SOLUSDT,189.35,190.87,189.25,189.36,192.056,192.213,1.828,2.201,-0.157,5.855,-0.952,0.385,-0.647,-0.686,Descendo,-0.056,Descendo,0.0,20.907,-1.26983,-0.14503,-1.1248,0.242,False,False,0.5664,1.46765,-13.697
Vendido,SOLUSDT,189.26,190.87,189.02,189.21,192.034,192.209,1.834,2.201,-0.175,5.582,-0.954,0.385,-0.766,-0.707,Descendo,-0.06,Descendo,0.0,3.125,-1.27192,-0.14541,-1.12651,0.244,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,189.98,190.87,189.02,190.0,192.147,192.229,1.805,2.201,-0.082,7.402,-0.925,0.385,-0.787,-0.594,Subindo,-0.04,Subindo,15.96,0.0,-1.15108,-0.12344,-1.02764,0.135,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,190.05,190.87,189.02,190.05,192.154,192.23,1.804,2.201,-0.076,7.558,-0.915,0.385,-0.674,-0.587,Subindo,-0.039,Subindo,1.202,0.0,-1.1115,-0.11624,-0.99526,0.099,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,190.06,190.87,189.02,190.06,192.156,192.23,1.803,2.201,-0.075,7.59,-0.916,0.385,-0.667,-0.586,Subindo,-0.039,Subindo,0.243,0.0,-1.11775,-0.11738,-1.00037,0.105,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,189.74,190.87,189.02,189.71,192.106,192.222,1.815,2.201,-0.116,6.611,-0.93,0.385,-0.666,-0.636,Descendo,-0.048,Descendo,0.0,8.537,-1.17817,-0.12836,-1.0498,0.16,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,189.89,190.87,189.02,189.94,192.139,192.227,1.807,2.201,-0.089,7.223,-0.923,0.385,-0.716,-0.603,Subindo,-0.042,Subindo,5.169,0.0,-1.13858,-0.12117,-1.01742,0.124,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,190.24,190.87,189.02,190.23,192.18,192.234,1.798,2.2,-0.054,8.179,-0.911,0.385,-0.683,-0.561,Subindo,-0.035,Subindo,6.872,0.0,-1.09483,-0.11321,-0.98162,0.084,False,False,0.5664,1.49376,-13.697
Vendido,SOLUSDT,190.22,190.22,189.98,190.21,191.657,192.155,1.827,2.143,-0.498,18.812,-0.961,0.384,-0.641,-0.487,Subindo,-0.073,Descendo,13.232,0.0,-1.24864,-0.32554,-0.92309,-0.09,False,False,0.59957,1.27944,5.856
Vendido,SOLUSDT,189.73,190.22,189.57,189.68,191.581,192.142,1.844,2.143,-0.56,6.199,-0.975,0.384,-0.567,-0.563,Descendo,-0.087,Descendo,0.0,15.543,-1.30697,-0.33615,-0.97082,-0.043,False,False,0.59957,1.32334,5.856
Vendido,SOLUSDT,190.37,190.37,189.57,190.35,191.677,192.158,1.824,2.143,-0.481,24.501,-0.947,0.384,-0.643,-0.467,Subindo,-0.07,Subindo,17.005,0.0,-1.1903,-0.31494,-0.87537,-0.137,False,False,0.62313,1.32334,10.015
Vendido,SOLUSDT,190.44,190.64,189.57,190.47,191.694,192.162,1.821,2.143,-0.467,28.779,-0.945,0.384,-0.547,-0.45,Subindo,-0.067,Subindo,3.67,0.0,-1.1778,-0.31266,-0.86514,-0.147,False,False,0.64454,1.32334,13.795
Vendido,SOLUSDT,190.47,190.64,189.57,190.48,191.696,192.162,1.82,2.143,-0.466,29.114,-0.944,0.384,-0.53,-0.449,Subindo,-0.066,Subindo,0.317,0.0,-1.18614,-0.31418,-0.87196,-0.14,False,False,0.64454,1.32334,13.795
Vendido,SOLUSDT,190.87,190.8,189.57,190.8,191.741,192.17,1.813,2.142,-0.428,38.38,-0.925,0.384,-0.529,-0.403,Subindo,-0.059,Subindo,10.191,0.0,-1.11114,-0.30054,-0.81059,-0.201,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.47,190.9,189.57,190.47,191.694,192.162,1.821,2.143,-0.467,28.779,-0.943,0.384,-0.483,-0.45,Descendo,-0.067,Descendo,0.0,11.702,-1.15489,-0.3085,-0.84639,-0.165,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.62,190.9,189.57,190.61,191.714,192.165,1.817,2.143,-0.451,33.195,-0.938,0.384,-0.53,-0.43,Subindo,-0.063,Subindo,4.444,0.0,-1.14239,-0.30622,-0.83616,-0.175,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.62,190.9,189.57,190.62,191.716,192.165,1.817,2.143,-0.45,33.489,-0.937,0.384,-0.51,-0.429,Subindo,-0.063,Subindo,0.332,0.0,-1.13822,-0.30547,-0.83275,-0.179,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.64,190.9,189.57,190.63,191.717,192.166,1.817,2.143,-0.448,33.781,-0.938,0.384,-0.509,-0.427,Subindo,-0.063,Subindo,0.333,0.0,-1.14655,-0.30698,-0.83957,-0.172,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.75,190.9,189.57,190.75,191.734,192.168,1.814,2.142,-0.434,37.095,-0.933,0.384,-0.507,-0.41,Subindo,-0.06,Subindo,4.013,0.0,-1.13405,-0.30471,-0.82934,-0.182,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.75,190.9,189.57,190.74,191.733,192.168,1.815,2.142,-0.435,36.832,-0.932,0.384,-0.49,-0.411,Descendo,-0.06,Descendo,0.0,0.348,-1.1278,-0.30357,-0.82423,-0.187,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.87,190.9,189.57,190.87,191.751,192.171,1.812,2.142,-0.42,40.093,-0.926,0.384,-0.491,-0.393,Subindo,-0.057,Subindo,4.514,0.0,-1.09655,-0.29789,-0.79866,-0.212,False,False,0.67238,1.32334,18.71
Vendido,SOLUSDT,190.86,190.87,190.76,190.86,191.484,192.133,1.824,2.088,-0.648,40.212,-0.801,0.383,-0.473,-0.261,Subindo,-0.038,Subindo,33.455,0.0,-1.0187,-0.43019,-0.58852,-0.269,False,False,0.73548,1.15376,9.386
Vendido,SOLUSDT,191.19,191.2,190.76,191.13,191.523,192.14,1.82,2.088,-0.617,48.482,-0.787,0.383,-0.341,-0.223,Subindo,-0.031,Subindo,14.754,0.0,-0.96454,-0.42034,-0.5442,-0.324,False,False,0.76237,1.15376,13.384
Vendido,SOLUSDT,191.27,191.33,190.76,191.28,191.544,192.143,1.818,2.088,-0.599,52.158,-0.784,0.383,-0.303,-0.201,Subindo,-0.027,Subindo,9.615,0.0,-0.94995,-0.41769,-0.53227,-0.339,False,False,0.77634,1.15376,15.463
Vendido,SOLUSDT,191.16,191.37,190.76,191.19,191.531,192.141,1.819,2.088,-0.61,50.018,-0.792,0.383,-0.281,-0.214,Descendo,-0.03,Descendo,0.0,6.383,-0.98745,-0.42451,-0.56295,-0.301,False,False,0.78065,1.15376,16.102
Vendido,SOLUSDT,191.37,191.55,190.76,191.43,191.566,192.147,1.816,2.088,-0.581,55.345,-0.78,0.383,-0.294,-0.18,Subindo,-0.024,Subindo,16.0,0.0,-0.95412,-0.41844,-0.53568,-0.335,False,False,0.8,1.15376,18.981
Vendido,SOLUSDT,191.51,191.55,190.76,191.49,191.574,192.148,1.816,2.088,-0.574,56.504,-0.771,0.383,-0.26,-0.171,Subindo,-0.022,Subindo,4.762,0.0,-0.89995,-0.4086,-0.49136,-0.39,False,False,0.8,1.15376,18.981
Vendido,SOLUSDT,191.71,191.72,190.76,191.71,191.606,192.154,1.814,2.088,-0.548,60.283,-0.764,0.383,-0.251,-0.14,Subindo,-0.017,Subindo,18.333,0.0,-0.8687,-0.40291,-0.46579,-0.422,False,False,0.81935,1.15376,21.859
Vendido,SOLUSDT,191.77,191.88,190.76,191.76,191.613,192.155,1.814,2.088,-0.542,61.052,-0.76,0.383,-0.22,-0.133,Subindo,-0.015,Subindo,5.102,0.0,-0.85204,-0.39988,-0.45215,-0.439,False,False,0.83548,1.15376,24.258
Vendido,SOLUSDT,191.89,192.03,190.76,191.9,191.633,192.159,1.813,2.088,-0.526,63.056,-0.755,0.383,-0.213,-0.113,Subindo,-0.012,Subindo,15.054,0.0,-0.82495,-0.39496,-0.42999,-0.466,False,False,0.85161,1.15376,26.657
Vendido,SOLUSDT,191.63,192.03,190.76,191.66,191.599,192.153,1.814,2.088,-0.554,59.483,-0.766,0.383,-0.193,-0.147,Descendo,-0.018,Descendo,0.0,30.38,-0.87287,-0.40367,-0.4692,-0.417,False,False,0.85161,1.15376,26.657
Vendido,SOLUSDT,191.97,192.03,190.76,191.95,191.64,192.16,1.813,2.088,-0.52,63.722,-0.751,0.383,-0.227,-0.106,Subindo,-0.011,Subindo,28.155,0.0,-0.81662,-0.39344,-0.42318,-0.475,False,False,0.85161,1.15376,26.657
Vendido,SOLUSDT,191.99,192.07,190.76,191.99,191.646,192.161,1.813,2.088,-0.515,64.238,-0.752,0.383,-0.186,-0.1,Subindo,-0.01,Subindo,5.405,0.0,-0.82495,-0.39496,-0.42999,-0.466,False,False,0.85591,1.15376,27.297
Vendido,SOLUSDT,191.81,192.07,190.76,191.81,191.62,192.156,1.813,2.088,-0.537,61.792,-0.758,0.383,-0.18,-0.126,Descendo,-0.014,Descendo,0.0,25.714,-0.84162,-0.39799,-0.44363,-0.449,False,False,0.85591,1.15376,27.297
Vendido,SOLUSDT,192.01,192.02,191.83,192.02,191.429,192.17,1.81,2.035,-0.742,65.76,-0.624,0.383,-0.206,-0.194,Descendo,0.013,Subindo,0.0,54.545,-0.60264,-0.43396,-0.16868,-0.614,False,False,0.84452,1.03834,-1.332
Vendido,SOLUSDT,192.31,192.32,191.83,192.25,191.461,192.176,1.81,2.035,-0.715,69.359,-0.607,0.383,-0.274,-0.161,Subindo,0.019,Subindo,16.912,0.0,-0.52972,-0.4207,-0.10902,-0.75,False,False,0.88179,1.03834,3.023
Vendido,SOLUSDT,192.48,192.57,191.83,192.48,191.494,192.182,1.811,2.035,-0.687,72.274,-0.6,0.383,-0.241,-0.129,Subindo,0.025,Subindo,20.354,0.0,-0.50264,-0.41578,-0.08686,-0.801,False,False,0.90309,1.03834,5.512
Vendido,SOLUSDT,193.09,193.19,191.83,193.18,191.594,192.199,1.817,2.035,-0.605,78.499,-0.576,0.383,-0.209,-0.029,Subindo,0.042,Subindo,77.778,0.0,-0.37764,-0.39305,0.01541,-1.035,True,False,0.96912,1.03834,13.226
Vendido,SOLUSDT,193.25,193.54,191.83,193.31,191.613,192.203,1.819,2.035,-0.59,79.359,-0.555,0.383,-0.109,-0.01,Subindo,0.046,Subindo,65.0,0.0,-0.3193,-0.38244,0.06314,-1.145,True,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,193.04,193.54,191.83,193.1,191.583,192.197,1.816,2.035,-0.614,77.932,-0.573,0.383,-0.09,-0.04,Descendo,0.04,Descendo,0.0,300.0,-0.39639,-0.39646,7e-05,-1.0,True,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.97,193.54,191.83,193.0,191.569,192.195,1.815,2.035,-0.626,77.181,-0.578,0.383,-0.12,-0.054,Descendo,0.038,Descendo,0.0,35.714,-0.42139,-0.401,-0.02038,-0.953,False,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,193.14,193.54,191.83,193.11,191.584,192.198,1.816,2.035,-0.613,78.005,-0.567,0.383,-0.134,-0.039,Subindo,0.041,Subindo,28.947,0.0,-0.35472,-0.38888,0.03416,-1.078,True,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,193.08,193.54,191.83,193.08,191.58,192.197,1.816,2.035,-0.617,77.786,-0.571,0.383,-0.119,-0.043,Descendo,0.04,Descendo,0.0,11.111,-0.37764,-0.39305,0.01541,-1.035,True,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.78,193.54,191.83,192.77,191.536,192.189,1.813,2.035,-0.653,75.243,-0.585,0.383,-0.123,-0.087,Descendo,0.032,Descendo,0.0,103.333,-0.43597,-0.40366,-0.03231,-0.926,False,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.82,193.54,191.83,192.83,191.544,192.19,1.813,2.035,-0.646,75.78,-0.587,0.383,-0.167,-0.079,Subindo,0.034,Subindo,9.836,0.0,-0.43389,-0.40328,-0.03061,-0.93,False,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.89,193.54,191.83,192.89,191.553,192.192,1.814,2.035,-0.639,76.294,-0.583,0.383,-0.159,-0.07,Subindo,0.035,Subindo,10.909,0.0,-0.43597,-0.40366,-0.03231,-0.926,False,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.68,193.54,191.83,192.68,191.523,192.187,1.812,2.035,-0.664,74.392,-0.595,0.383,-0.15,-0.1,Descendo,0.03,Descendo,0.0,42.857,-0.46305,-0.40858,-0.05447,-0.875,False,False,1.00639,1.03834,17.581
Vendido,SOLUSDT,192.72,192.68,192.49,192.68,191.496,192.188,1.812,1.986,-0.692,74.825,-0.462,0.383,-0.18,-0.014,Subindo,0.003,Descendo,85.714,0.0,-0.22336,-0.37769,0.15433,-3.211,True,False,0.97859,0.91641,-2.762
Vendido,SOLUSDT,192.94,192.94,192.49,192.94,191.533,192.194,1.814,1.986,-0.661,78.041,-0.454,0.383,-0.094,0.023,Subindo,0.01,Subindo,260.0,0.0,-0.20253,-0.37391,0.17138,-3.455,True,False,0.9949,0.91641,-1.141
Vendido,SOLUSDT,192.81,192.94,192.49,192.8,191.513,192.19,1.813,1.986,-0.678,76.419,-0.455,0.383,-0.057,0.003,Descendo,0.006,Descendo,0.0,87.5,-0.19003,-0.37163,0.1816,-3.601,True,False,0.9949,0.91641,-1.141
Vendido,SOLUSDT,192.91,192.98,192.49,192.9,191.527,192.193,1.814,1.986,-0.666,77.601,-0.456,0.383,-0.077,0.017,Subindo,0.008,Subindo,500.0,0.0,-0.18586,-0.37087,0.18501,-3.65,True,False,0.99898,0.91641,-0.736
Vendido,SOLUSDT,192.95,193.08,192.49,192.95,191.534,192.194,1.814,1.986,-0.66,78.148,-0.457,0.383,-0.063,0.024,Subindo,0.01,Subindo,41.667,0.0,-0.20461,-0.37428,0.16967,-3.43,True,False,1.00917,0.91641,0.277
Vendido,SOLUSDT,193.08,193.08,192.49,193.07,191.551,192.197,1.816,1.986,-0.646,79.359,-0.447,0.383,-0.056,0.041,Subindo,0.013,Subindo,70.588,0.0,-0.16294,-0.36671,0.20376,-3.919,True,False,1.00917,0.91641,0.277
Vendido,SOLUSDT,192.8,193.18,192.49,192.81,191.514,192.191,1.813,1.986,-0.676,76.543,-0.462,0.383,-0.039,0.004,Descendo,0.006,Descendo,0.0,89.655,-0.23586,-0.37997,0.1441,-3.064,True,False,1.01937,0.91641,1.29
Vendido,SOLUSDT,192.69,193.18,192.4,192.7,191.499,192.188,1.812,1.986,-0.689,75.105,-0.466,0.383,-0.076,-0.011,Descendo,0.004,Descendo,0.0,366.667,-0.22961,-0.37883,0.14922,-3.137,True,False,1.01937,0.92559,1.29
Vendido,SOLUSDT,192.48,193.18,192.39,192.51,191.471,192.183,1.811,1.986,-0.712,70.15,-0.476,0.383,-0.091,-0.039,Descendo,-0.001,Descendo,0.0,237.5,-0.28169,-0.3883,0.1066,-2.527,True,False,1.01937,0.92661,1.29
Vendido,SOLUSDT,192.45,193.18,192.29,192.45,191.463,192.182,1.811,1.986,-0.719,67.845,-0.474,0.383,-0.119,-0.047,Descendo,-0.003,Descendo,0.0,22.222,-0.27753,-0.38754,0.11001,-2.576,True,False,1.01937,0.9368,1.29
